# Q2,x,F2,stat.,syst.
0.775,0.4555,0.1583,0.00165,0.005109
0.775,0.4645,0.1583,0.001324,0.004891
0.775,0.4735,0.1599,0.001334,0.006577
0.775,0.4825,0.1716,0.001402,0.007757
0.775,0.4915,0.1868,0.002017,0.01341
0.775,0.5005,0.1918,0.001533,0.01368
0.775,0.5095,0.2097,0.001506,0.01475
0.775,0.5185,0.2332,0.001562,0.01626
0.775,0.5275,0.2522,0.001605,0.01617
0.775,0.5365,0.28,0.001722,0.01558
0.775,0.5455,0.2941,0.001782,0.01514
0.775,0.5545,0.3026,0.001837,0.01358
0.775,0.5635,0.2984,0.004111,0.01563
0.775,0.5725,0.2704,0.001871,0.01567
0.775,0.5815,0.2353,0.001545,0.01722
0.775,0.5905,0.1962,0.001326,0.01641
0.775,0.5995,0.1627,0.001169,0.01454
0.775,0.6085,0.1325,0.001027,0.01162
0.775,0.6175,0.1081,0.0009178,0.008982
0.775,0.6265,0.09094,0.0008383,0.009535
0.775,0.6355,0.07384,0.000734,0.00799
0.775,0.6445,0.06072,0.0006453,0.006086
0.775,0.6535,0.05191,0.0005964,0.004311
0.775,0.6625,0.04437,0.0005485,0.003332
0.775,0.6715,0.03708,0.0004832,0.003023
0.775,0.6805,0.03028,0.0004137,0.003291
0.775,0.6895,0.02538,0.0003708,0.003279
0.775,0.6985,0.02051,0.0003197,0.002811
0.775,0.7075,0.01581,0.0002528,0.002398
0.775,0.7165,0.0112,0.0001887,0.0003991
0.775,0.7255,0.006836,0.0001195,0.0002302
0.825,0.2215,0.3387,0.001074,0.03414
0.825,0.2305,0.3009,0.0007975,0.02341
0.825,0.2395,0.2878,0.0009662,0.02024
0.825,0.2485,0.2769,0.0009909,0.01822
0.825,0.2575,0.27,0.001016,0.01634
0.825,0.2665,0.2743,0.001072,0.01697
0.825,0.2755,0.2958,0.001186,0.01774
0.825,0.2845,0.3249,0.001331,0.01772
0.825,0.2935,0.332,0.001437,0.01729
0.825,0.3025,0.2992,0.001417,0.01414
0.825,0.3115,0.2656,0.001402,0.01206
0.825,0.3205,0.2466,0.001413,0.01082
0.825,0.3295,0.2367,0.00143,0.01025
0.825,0.3385,0.2417,0.001503,0.01051
0.825,0.3475,0.2557,0.001611,0.01149
0.825,0.3565,0.286,0.001799,0.01366
0.825,0.3655,0.316,0.002011,0.01433
0.825,0.3745,0.3188,0.002098,0.01216
0.825,0.3835,0.2732,0.001966,0.01125
0.825,0.3925,0.2254,0.001772,0.008833
0.825,0.4015,0.2004,0.001722,0.007376
0.825,0.4105,0.1844,0.001674,0.006501
0.825,0.4195,0.1637,0.001583,0.00555
0.825,0.4285,0.162,0.001623,0.005659
0.825,0.4375,0.1576,0.001649,0.005206
0.825,0.4465,0.1532,0.001636,0.005016
0.825,0.4555,0.1523,0.001689,0.004942
0.825,0.4645,0.1462,0.001285,0.004969
0.825,0.4735,0.1464,0.001296,0.004769
0.825,0.4825,0.1529,0.001349,0.005297
0.825,0.4915,0.1583,0.001391,0.00698
0.825,0.5005,0.1629,0.001427,0.007626
0.825,0.5095,0.1782,0.001537,0.008052
0.825,0.5185,0.1885,0.001606,0.009462
0.825,0.5275,0.1991,0.001678,0.01177
0.825,0.5365,0.2255,0.001843,0.01187
0.825,0.5455,0.2412,0.001966,0.01199
0.825,0.5545,0.2672,0.002123,0.01145
0.825,0.5635,0.284,0.002252,0.01817
0.825,0.5725,0.2838,0.002084,0.01416
0.825,0.5815,0.2717,0.001975,0.01267
0.825,0.5905,0.2477,0.001835,0.0159
0.825,0.5995,0.2144,0.001652,0.01575
0.825,0.6085,0.1755,0.001449,0.01467
0.825,0.6175,0.1439,0.001293,0.01247
0.825,0.6265,0.1185,0.001154,0.009408
0.825,0.6355,0.0974,0.001036,0.008285
0.825,0.6445,0.08168,0.0009366,0.008461
0.825,0.6535,0.06735,0.0008995,0.00711
0.825,0.6625,0.05604,0.0007138,0.00506
0.825,0.6715,0.04751,0.0006224,0.00373
0.825,0.6805,0.03975,0.0005373,0.003143
0.825,0.6895,0.03237,0.0004662,0.003116
0.825,0.6985,0.02713,0.0004051,0.003461
0.825,0.7075,0.02277,0.0003581,0.003042
0.825,0.7165,0.01646,0.0002768,0.002392
0.825,0.7255,0.01274,0.0002174,0.0004494
0.825,0.7345,0.008128,0.0001413,0.0002846
0.825,0.7435,0.003853,0.00006837,0.0001294
0.875,0.2305,0.2869,0.002305,0.02938
0.875,0.2395,0.3117,0.000926,0.02748
0.875,0.2485,0.2902,0.000855,0.02238
0.875,0.2575,0.2778,0.0008683,0.01976
0.875,0.2665,0.2704,0.00106,0.01787
0.875,0.2755,0.2664,0.001083,0.01876
0.875,0.2845,0.284,0.001173,0.01833
0.875,0.2935,0.3166,0.001324,0.02027
0.875,0.3025,0.3266,0.001406,0.01829
0.875,0.3115,0.3066,0.001397,0.01578
0.875,0.3205,0.2726,0.001333,0.01349
0.875,0.3295,0.2448,0.0013,0.01161
0.875,0.3385,0.2302,0.001317,0.0107
0.875,0.3475,0.2292,0.001389,0.01052
0.875,0.3565,0.2361,0.001483,0.01102
0.875,0.3655,0.2626,0.001658,0.01294
0.875,0.3745,0.2942,0.001871,0.01491
0.875,0.3835,0.3118,0.002023,0.01357
0.875,0.3925,0.2892,0.00196,0.01225
0.875,0.4015,0.2454,0.001806,0.01066
0.875,0.4105,0.2059,0.001671,0.008357
0.875,0.4195,0.1895,0.001637,0.007301
0.875,0.4285,0.171,0.001583,0.00635
0.875,0.4375,0.1644,0.001586,0.005999
0.875,0.4465,0.1551,0.001578,0.005593
0.875,0.4555,0.1536,0.001612,0.005502
0.875,0.4645,0.1495,0.00142,0.005308
0.875,0.4735,0.1474,0.001431,0.00518
0.875,0.4825,0.1467,0.001427,0.005136
0.875,0.4915,0.148,0.001452,0.005252
0.875,0.5005,0.1492,0.001451,0.005928
0.875,0.5095,0.1543,0.001486,0.007249
0.875,0.5185,0.164,0.001561,0.007898
0.875,0.5275,0.1739,0.001628,0.008044
0.875,0.5365,0.1856,0.001714,0.01031
0.875,0.5455,0.2037,0.001817,0.0117
0.875,0.5545,0.2207,0.001931,0.01196
0.875,0.5635,0.2406,0.002069,0.01149
0.875,0.5725,0.2622,0.002219,0.01087
0.875,0.5815,0.2763,0.002311,0.009811
0.875,0.5905,0.2704,0.002324,0.008484
0.875,0.5995,0.2593,0.002284,0.009778
0.875,0.6085,0.2293,0.002128,0.01431
0.875,0.6175,0.1926,0.001951,0.01423
0.875,0.6265,0.1573,0.002546,0.01566
0.875,0.6355,0.1288,0.001636,0.01207
0.875,0.6445,0.1057,0.001315,0.009452
0.875,0.6535,0.08786,0.00112,0.008194
0.875,0.6625,0.0722,0.0009839,0.007353
0.875,0.6715,0.05898,0.0008576,0.005564
0.875,0.6805,0.0484,0.0007557,0.003839
0.875,0.6895,0.04183,0.0006756,0.003243
0.875,0.6985,0.03501,0.0005954,0.003161
0.875,0.7075,0.02812,0.0005056,0.003477
0.875,0.7165,0.02284,0.0004357,0.00299
0.875,0.7255,0.01818,0.0003657,0.002561
0.875,0.7345,0.01408,0.0002988,0.001494
0.875,0.7435,0.009134,0.0001961,0.0003098
0.875,0.7525,0.00472,0.0001028,0.0001717
0.925,0.2485,0.3231,0.00128,0.03252
0.925,0.2575,0.2909,0.0009236,0.02452
0.925,0.2665,0.2809,0.0009163,0.02162
0.925,0.2755,0.27,0.0009248,0.01944
0.925,0.2845,0.2657,0.0009488,0.0201
0.925,0.2935,0.2721,0.001185,0.01809
0.925,0.3025,0.3019,0.001319,0.01948
0.925,0.3115,0.3225,0.001423,0.01961
0.925,0.3205,0.3118,0.001437,0.01812
0.925,0.3295,0.2786,0.001377,0.01486
0.925,0.3385,0.2484,0.001319,0.01274
0.925,0.3475,0.2282,0.001303,0.0114
0.925,0.3565,0.2207,0.001298,0.01085
0.925,0.3655,0.2232,0.001342,0.01097
0.925,0.3745,0.2418,0.001475,0.01232
0.925,0.3835,0.2694,0.001646,0.01421
0.925,0.3925,0.2925,0.001825,0.01477
0.925,0.4015,0.2956,0.00191,0.01299
0.925,0.4105,0.2538,0.00179,0.01168
0.925,0.4195,0.2144,0.00166,0.009574
0.925,0.4285,0.191,0.001598,0.008079
0.925,0.4375,0.1718,0.001538,0.006929
0.925,0.4465,0.1613,0.001521,0.006391
0.925,0.4555,0.1544,0.00152,0.006228
0.925,0.4645,0.1493,0.001432,0.005702
0.925,0.4735,0.1472,0.001439,0.005674
0.925,0.4825,0.1449,0.001456,0.005479
0.925,0.4915,0.1428,0.001441,0.005343
0.925,0.5005,0.145,0.001492,0.005434
0.925,0.5095,0.1473,0.001529,0.005574
0.925,0.5185,0.1494,0.001547,0.006905
0.925,0.5275,0.1547,0.001604,0.007779
0.925,0.5365,0.1671,0.001705,0.008225
0.925,0.5455,0.1753,0.001767,0.008235
0.925,0.5545,0.1923,0.001919,0.01192
0.925,0.5635,0.2097,0.002041,0.01224
0.925,0.5725,0.2219,0.002137,0.0116
0.925,0.5815,0.2423,0.002325,0.01127
0.925,0.5905,0.2571,0.002443,0.01035
0.925,0.5995,0.266,0.00256,0.009401
0.925,0.6085,0.2554,0.002508,0.008812
0.925,0.6175,0.2308,0.00236,0.01118
0.925,0.6265,0.1915,0.002108,0.0129
0.925,0.6355,0.1623,0.001914,0.01306
0.925,0.6445,0.1331,0.001726,0.01082
0.925,0.6535,0.1031,0.001479,0.007239
0.925,0.6625,0.08755,0.001341,0.006899
0.925,0.6715,0.07142,0.0012,0.007749
0.925,0.6805,0.05883,0.001065,0.005593
0.925,0.6895,0.05117,0.0009866,0.003822
0.925,0.6985,0.04121,0.0008662,0.002855
0.925,0.7075,0.03385,0.0007508,0.002739
0.925,0.7165,0.02906,0.0007746,0.003732
0.925,0.7255,0.02438,0.0005739,0.003185
0.925,0.7345,0.01898,0.0004523,0.002663
0.925,0.7435,0.01443,0.0003369,0.002271
0.925,0.7525,0.01061,0.0002482,0.0004184
0.925,0.7615,0.005558,0.0001333,0.0002147
0.975,0.2575,0.2689,0.02631,0.0247
0.975,0.2665,0.2935,0.001188,0.0271
0.975,0.2755,0.278,0.0009813,0.02326
0.975,0.2845,0.2709,0.0009729,0.02118
0.975,0.2935,0.2635,0.000983,0.01977
0.975,0.3025,0.2724,0.001042,0.01936
0.975,0.3115,0.2932,0.001354,0.02031
0.975,0.3205,0.3153,0.001458,0.02144
0.975,0.3295,0.3097,0.001485,0.01867
0.975,0.3385,0.2823,0.001427,0.0162
0.975,0.3475,0.2535,0.001365,0.01401
0.975,0.3565,0.2294,0.001321,0.01231
0.975,0.3655,0.2215,0.001331,0.01174
0.975,0.3745,0.2171,0.001359,0.01138
0.975,0.3835,0.2238,0.001416,0.01186
0.975,0.3925,0.2507,0.001564,0.01388
0.975,0.4015,0.2791,0.001736,0.01547
0.975,0.4105,0.2892,0.00182,0.014
0.975,0.4195,0.2666,0.001754,0.0128
0.975,0.4285,0.2236,0.001602,0.01074
0.975,0.4375,0.1892,0.001502,0.008675
0.975,0.4465,0.1697,0.001447,0.007375
0.975,0.4555,0.1609,0.001442,0.006805
0.975,0.4645,0.1483,0.001236,0.006178
0.975,0.4735,0.1447,0.001273,0.005938
0.975,0.4825,0.1425,0.00132,0.005778
0.975,0.4915,0.1401,0.001339,0.005682
0.975,0.5005,0.1403,0.001369,0.005664
0.975,0.5095,0.1395,0.001414,0.005641
0.975,0.5185,0.1462,0.001509,0.006005
0.975,0.5275,0.1456,0.001515,0.006396
0.975,0.5365,0.1465,0.001549,0.007437
0.975,0.5455,0.1545,0.00163,0.007954
0.975,0.5545,0.1624,0.001722,0.007426
0.975,0.5635,0.1755,0.00184,0.01034
0.975,0.5725,0.1872,0.001948,0.01149
0.975,0.5815,0.2018,0.002071,0.01117
0.975,0.5905,0.2264,0.002264,0.01134
0.975,0.5995,0.2416,0.002383,0.01069
0.975,0.6085,0.249,0.002481,0.009767
0.975,0.6175,0.2504,0.002564,0.009134
0.975,0.6265,0.233,0.002464,0.01019
0.975,0.6355,0.2011,0.002287,0.01246
0.975,0.6445,0.1691,0.002067,0.0137
0.975,0.6535,0.1421,0.001862,0.01337
0.975,0.6625,0.1138,0.001656,0.008358
0.975,0.6715,0.09518,0.001524,0.006972
0.975,0.6805,0.07756,0.001374,0.007418
0.975,0.6895,0.06261,0.001184,0.00615
0.975,0.6985,0.05449,0.00112,0.004178
0.975,0.7075,0.0449,0.0009964,0.003103
0.975,0.7165,0.03634,0.0008647,0.002859
0.975,0.7255,0.03187,0.0008036,0.003499
0.975,0.7345,0.02449,0.0006611,0.003081
0.975,0.7435,0.02052,0.0005634,0.002778
0.975,0.7525,0.01576,0.000462,0.002432
0.975,0.7615,0.01025,0.0003124,0.0002836
0.975,0.7705,0.005477,0.0001711,0.0001431
1.025,0.2755,0.2925,0.007867,0.02951
1.025,0.2845,0.2706,0.001232,0.02417
1.025,0.2935,0.2663,0.00104,0.02224
1.025,0.3025,0.2643,0.001034,0.02078
1.025,0.3115,0.2649,0.001065,0.02032
1.025,0.3205,0.2836,0.001149,0.02125
1.025,0.3295,0.3064,0.001246,0.02266
1.025,0.3385,0.3095,0.001542,0.02016
1.025,0.3475,0.2826,0.00149,0.01761
1.025,0.3565,0.2515,0.00141,0.01493
1.025,0.3655,0.2292,0.001365,0.01316
1.025,0.3745,0.2156,0.001346,0.01213
1.025,0.3835,0.212,0.001372,0.01171
1.025,0.3925,0.2198,0.001426,0.01227
1.025,0.4015,0.2382,0.00154,0.01377
1.025,0.4105,0.2638,0.001698,0.01562
1.025,0.4195,0.2829,0.001836,0.01527
1.025,0.4285,0.2727,0.001828,0.0137
1.025,0.4375,0.2335,0.00167,0.01201
1.025,0.4465,0.1925,0.001509,0.00945
1.025,0.4555,0.1725,0.001447,0.008055
1.025,0.4645,0.1599,0.001218,0.007293
1.025,0.4735,0.1479,0.001192,0.006602
1.025,0.4825,0.141,0.001171,0.006197
1.025,0.4915,0.137,0.001187,0.006028
1.025,0.5005,0.1333,0.001192,0.005707
1.025,0.5095,0.1354,0.001238,0.005755
1.025,0.5185,0.1345,0.001264,0.005729
1.025,0.5275,0.1341,0.001283,0.005702
1.025,0.5365,0.1305,0.001277,0.005489
1.025,0.5455,0.1391,0.001375,0.007117
1.025,0.5545,0.1412,0.001421,0.00755
1.025,0.5635,0.1516,0.001522,0.007725
1.025,0.5725,0.1596,0.001596,0.009088
1.025,0.5815,0.1721,0.00172,0.01091
1.025,0.5905,0.1914,0.001884,0.01117
1.025,0.5995,0.2064,0.00203,0.01096
1.025,0.6085,0.2278,0.002207,0.0108
1.025,0.6175,0.2401,0.002367,0.01041
1.025,0.6265,0.2423,0.00244,0.009581
1.025,0.6355,0.2282,0.002379,0.009431
1.025,0.6445,0.2029,0.002282,0.01171
1.025,0.6535,0.1713,0.002062,0.01267
1.025,0.6625,0.1363,0.001823,0.01156
1.025,0.6715,0.109,0.001631,0.008248
1.025,0.6805,0.08875,0.001475,0.006205
1.025,0.6895,0.07419,0.001322,0.006625
1.025,0.6985,0.06082,0.001207,0.006068
1.025,0.7075,0.05014,0.001066,0.004722
1.025,0.7165,0.0396,0.0009276,0.002688
1.025,0.7255,0.03405,0.0008407,0.002663
1.025,0.7345,0.02879,0.0007503,0.003129
1.025,0.7435,0.0229,0.0006468,0.002881
1.025,0.7525,0.02013,0.0005741,0.00272
1.025,0.7615,0.01485,0.0004416,0.002284
1.025,0.7705,0.009887,0.0003095,0.0002817
1.025,0.7795,0.005734,0.0001828,0.0001659
1.075,0.2845,0.2786,0.00302,0.03043
1.075,0.2935,0.2723,0.001662,0.02647
1.075,0.3025,0.2621,0.001358,0.02331
1.075,0.3115,0.2571,0.001104,0.02161
1.075,0.3205,0.2584,0.0011,0.0211
1.075,0.3295,0.2781,0.001186,0.02227
1.075,0.3385,0.3015,0.001287,0.02348
1.075,0.3475,0.3051,0.001327,0.02148
1.075,0.3565,0.2845,0.001564,0.01918
1.075,0.3655,0.2543,0.001475,0.01612
1.075,0.3745,0.2276,0.001401,0.01395
1.075,0.3835,0.208,0.001375,0.01249
1.075,0.3925,0.2063,0.001394,0.01213
1.075,0.4015,0.2087,0.00142,0.01215
1.075,0.4105,0.2259,0.001526,0.01353
1.075,0.4195,0.2468,0.001669,0.01515
1.075,0.4285,0.2741,0.001837,0.01623
1.075,0.4375,0.2768,0.001886,0.01484
1.075,0.4465,0.2403,0.001737,0.01312
1.075,0.4555,0.1994,0.001555,0.01064
1.075,0.4645,0.1728,0.001237,0.008732
1.075,0.4735,0.1571,0.001207,0.007627
1.075,0.4825,0.1481,0.001189,0.007094
1.075,0.4915,0.139,0.001179,0.006513
1.075,0.5005,0.1344,0.001181,0.006268
1.075,0.5095,0.1308,0.001186,0.005992
1.075,0.5185,0.1289,0.001199,0.005899
1.075,0.5275,0.1258,0.00119,0.005678
1.075,0.5365,0.1285,0.00122,0.005829
1.075,0.5455,0.1259,0.001206,0.005632
1.075,0.5545,0.1302,0.001252,0.006588
1.075,0.5635,0.135,0.001298,0.00743
1.075,0.5725,0.14,0.001359,0.007654
1.075,0.5815,0.1487,0.001439,0.008372
1.075,0.5905,0.1574,0.001506,0.0102
1.075,0.5995,0.1693,0.001603,0.01022
1.075,0.6085,0.1861,0.001782,0.01027
1.075,0.6175,0.2065,0.001928,0.01032
1.075,0.6265,0.2171,0.002045,0.01001
1.075,0.6355,0.222,0.00213,0.009261
1.075,0.6445,0.2138,0.002139,0.00902
1.075,0.6535,0.1916,0.002025,0.01042
1.075,0.6625,0.1611,0.001846,0.01157
1.075,0.6715,0.1347,0.001665,0.01308
1.075,0.6805,0.108,0.001485,0.008392
1.075,0.6895,0.08943,0.001347,0.006126
1.075,0.6985,0.0696,0.001181,0.005965
1.075,0.7075,0.05838,0.001061,0.005851
1.075,0.7165,0.05082,0.001038,0.004464
1.075,0.7255,0.04153,0.000923,0.002829
1.075,0.7345,0.03407,0.0007964,0.00267
1.075,0.7435,0.02765,0.0007045,0.003051
1.075,0.7525,0.02289,0.0006237,0.002893
1.075,0.7615,0.01758,0.0004901,0.002389
1.075,0.7705,0.01375,0.0004192,0.002145
1.075,0.7795,0.009585,0.0002958,0.0003081
1.075,0.7885,0.004853,0.0001544,0.0001515
1.125,0.3025,0.2741,0.00309,0.02914
1.125,0.3115,0.2576,0.001743,0.02483
1.125,0.3205,0.2495,0.001487,0.02222
1.125,0.3295,0.2523,0.001199,0.02194
1.125,0.3385,0.2665,0.001206,0.0223
1.125,0.3475,0.2928,0.001327,0.02371
1.125,0.3565,0.3048,0.001388,0.0232
1.125,0.3655,0.2848,0.00135,0.02023
1.125,0.3745,0.2538,0.001278,0.01724
1.125,0.3835,0.228,0.001483,0.01509
1.125,0.3925,0.2033,0.001401,0.01298
1.125,0.4015,0.1988,0.001409,0.01451
1.125,0.4105,0.2003,0.001433,0.01244
1.125,0.4195,0.2096,0.001491,0.01312
1.125,0.4285,0.2338,0.001655,0.01499
1.125,0.4375,0.2613,0.00183,0.01654
1.125,0.4465,0.2649,0.001877,0.01501
1.125,0.4555,0.2431,0.001801,0.01374
1.125,0.4645,0.1998,0.00132,0.01109
1.125,0.4735,0.1734,0.001236,0.00927
1.125,0.4825,0.1599,0.001211,0.008258
1.125,0.4915,0.1459,0.00117,0.007435
1.125,0.5005,0.1369,0.001145,0.006936
1.125,0.5095,0.1317,0.00114,0.006527
1.125,0.5185,0.1261,0.001135,0.006184
1.125,0.5275,0.1252,0.001158,0.006095
1.125,0.5365,0.1245,0.001176,0.006019
1.125,0.5455,0.1241,0.001211,0.00591
1.125,0.5545,0.1219,0.001213,0.005788
1.125,0.5635,0.1248,0.001251,0.006212
1.125,0.5725,0.1283,0.001297,0.007243
1.125,0.5815,0.1325,0.001345,0.007615
1.125,0.5905,0.1414,0.00141,0.008037
1.125,0.5995,0.1515,0.001485,0.009774
1.125,0.6085,0.1612,0.001558,0.009636
1.125,0.6175,0.1732,0.001657,0.009854
1.125,0.6265,0.1891,0.001779,0.01012
1.125,0.6355,0.2037,0.001903,0.01005
1.125,0.6445,0.2147,0.002023,0.009784
1.125,0.6535,0.2086,0.002019,0.009333
1.125,0.6625,0.1815,0.001838,0.009733
1.125,0.6715,0.1568,0.001709,0.0111
1.125,0.6805,0.1289,0.001547,0.01088
1.125,0.6895,0.1004,0.001326,0.00809
1.125,0.6985,0.08345,0.001213,0.005678
1.125,0.7075,0.06772,0.001119,0.00569
1.125,0.7165,0.05569,0.0009874,0.005561
1.125,0.7255,0.0457,0.0008845,0.003503
1.125,0.7345,0.03729,0.0008015,0.002537
1.125,0.7435,0.03124,0.0007397,0.00364
1.125,0.7525,0.02548,0.000641,0.002932
1.125,0.7615,0.02022,0.0005348,0.002575
1.125,0.7705,0.01709,0.000468,0.002351
1.125,0.7795,0.01281,0.000369,0.002051
1.125,0.7885,0.007427,0.0002371,0.0002471
1.125,0.7975,0.003316,0.0001098,0.0001038
1.175,0.3205,0.259,0.003249,0.02746
1.175,0.3295,0.2542,0.001907,0.02457
1.175,0.3385,0.2506,0.001794,0.02335
1.175,0.3475,0.261,0.001361,0.02301
1.175,0.3565,0.2855,0.001371,0.02444
1.175,0.3655,0.2971,0.001431,0.02387
1.175,0.3745,0.2859,0.001422,0.02175
1.175,0.3835,0.2554,0.001335,0.01847
1.175,0.3925,0.2268,0.001267,0.01599
1.175,0.4015,0.2041,0.00121,0.01386
1.175,0.4105,0.2004,0.001491,0.01537
1.175,0.4195,0.1975,0.00149,0.0133
1.175,0.4285,0.2029,0.001527,0.01334
1.175,0.4375,0.2198,0.001658,0.01476
1.175,0.4465,0.2427,0.001798,0.01619
1.175,0.4555,0.2597,0.001928,0.0159
1.175,0.4645,0.2396,0.001532,0.01424
1.175,0.4735,0.2052,0.001396,0.01209
1.175,0.4825,0.1705,0.001268,0.009615
1.175,0.4915,0.1556,0.001216,0.00844
1.175,0.5005,0.1429,0.001175,0.007542
1.175,0.5095,0.1361,0.001164,0.007196
1.175,0.5185,0.1268,0.001136,0.006631
1.175,0.5275,0.122,0.001124,0.00626
1.175,0.5365,0.1188,0.001117,0.006067
1.175,0.5455,0.1189,0.001131,0.006012
1.175,0.5545,0.1214,0.001174,0.006176
1.175,0.5635,0.122,0.001196,0.006211
1.175,0.5725,0.1214,0.001197,0.006294
1.175,0.5815,0.1239,0.001237,0.007187
1.175,0.5905,0.1288,0.001298,0.007645
1.175,0.5995,0.1329,0.001345,0.007743
1.175,0.6085,0.1436,0.001444,0.009324
1.175,0.6175,0.1534,0.001531,0.009992
1.175,0.6265,0.1632,0.001608,0.009687
1.175,0.6355,0.1797,0.001759,0.01007
1.175,0.6445,0.193,0.00189,0.01001
1.175,0.6535,0.1959,0.001941,0.009407
1.175,0.6625,0.1922,0.001957,0.00895
1.175,0.6715,0.1756,0.00186,0.009504
1.175,0.6805,0.1503,0.001701,0.01067
1.175,0.6895,0.1231,0.001512,0.01044
1.175,0.6985,0.09747,0.00133,0.007805
1.175,0.7075,0.08153,0.001201,0.005583
1.175,0.7165,0.06345,0.001055,0.005342
1.175,0.7255,0.05136,0.0009204,0.005069
1.175,0.7345,0.04207,0.0008224,0.00315
1.175,0.7435,0.03689,0.0007722,0.002538
1.175,0.7525,0.02934,0.0006783,0.003045
1.175,0.7615,0.02358,0.0005937,0.002866
1.175,0.7705,0.02068,0.000511,0.002665
1.175,0.7795,0.01479,0.0004034,0.002084
1.175,0.7885,0.01168,0.0003256,0.001216
1.175,0.7975,0.00694,0.0002057,0.0002394
1.175,0.8065,0.002452,0.00007216,0.00008232
1.225,0.3385,0.2471,0.003621,0.02611
1.225,0.3475,0.2476,0.002074,0.02497
1.225,0.3565,0.2521,0.002417,0.02383
1.225,0.3655,0.2786,0.001597,0.02507
1.225,0.3745,0.2865,0.001494,0.02429
1.225,0.3835,0.2776,0.001459,0.0221
1.225,0.3925,0.2493,0.001381,0.01898
1.225,0.4015,0.2212,0.001302,0.01647
1.225,0.4105,0.205,0.001275,0.01492
1.225,0.4195,0.195,0.001246,0.01577
1.225,0.4285,0.193,0.001534,0.01363
1.225,0.4375,0.1988,0.001571,0.0138
1.225,0.4465,0.2126,0.00169,0.01498
1.225,0.4555,0.2341,0.001824,0.01667
1.225,0.4645,0.2506,0.001632,0.01647
1.225,0.4735,0.2435,0.001616,0.01527
1.225,0.4825,0.2018,0.001438,0.01262
1.225,0.4915,0.1706,0.001315,0.01017
1.225,0.5005,0.1507,0.001238,0.008655
1.225,0.5095,0.1362,0.001188,0.007664
1.225,0.5185,0.1311,0.001184,0.007341
1.225,0.5275,0.126,0.001173,0.0069
1.225,0.5365,0.1228,0.001176,0.00671
1.225,0.5455,0.1189,0.001161,0.006424
1.225,0.5545,0.1147,0.00115,0.006073
1.225,0.5635,0.1138,0.001156,0.006079
1.225,0.5725,0.1142,0.001166,0.005997
1.225,0.5815,0.1135,0.001182,0.005912
1.225,0.5905,0.1181,0.001218,0.006968
1.225,0.5995,0.1224,0.001264,0.007584
1.225,0.6085,0.1257,0.001295,0.007553
1.225,0.6175,0.1346,0.001375,0.008876
1.225,0.6265,0.1433,0.001444,0.009518
1.225,0.6355,0.155,0.001536,0.009485
1.225,0.6445,0.1718,0.001662,0.009971
1.225,0.6535,0.1832,0.001772,0.00999
1.225,0.6625,0.1873,0.001834,0.009498
1.225,0.6715,0.1826,0.00186,0.009042
1.225,0.6805,0.1735,0.001832,0.009827
1.225,0.6895,0.1406,0.001615,0.01022
1.225,0.6985,0.1178,0.001459,0.01013
1.225,0.7075,0.09405,0.001304,0.00756
1.225,0.7165,0.0742,0.001129,0.005149
1.225,0.7255,0.05858,0.000998,0.005038
1.225,0.7345,0.05107,0.0009488,0.004968
1.225,0.7435,0.03991,0.0008189,0.002867
1.225,0.7525,0.03331,0.000744,0.002404
1.225,0.7615,0.02721,0.0006623,0.002471
1.225,0.7705,0.02218,0.0005565,0.002756
1.225,0.7795,0.01777,0.000488,0.002333
1.225,0.7885,0.01417,0.0003931,0.00206
1.225,0.7975,0.009812,0.0002898,0.0003533
1.225,0.8065,0.005707,0.0001726,0.0002117
1.275,0.3565,0.2459,0.004318,0.02704
1.275,0.3655,0.2515,0.002335,0.02534
1.275,0.3745,0.2819,0.004825,0.02757
1.275,0.3835,0.2799,0.00185,0.0251
1.275,0.3925,0.2689,0.00158,0.02241
1.275,0.4015,0.2381,0.001411,0.01916
1.275,0.4105,0.2134,0.001331,0.01658
1.275,0.4195,0.1954,0.001293,0.0148
1.275,0.4285,0.1857,0.00127,0.01513
1.275,0.4375,0.1882,0.001307,0.01426
1.275,0.4465,0.1949,0.001348,0.01435
1.275,0.4555,0.2088,0.001728,0.01541
1.275,0.4645,0.2325,0.001573,0.01736
1.275,0.4735,0.2468,0.001662,0.01727
1.275,0.4825,0.2331,0.00162,0.01542
1.275,0.4915,0.1993,0.001476,0.01307
1.275,0.5005,0.1697,0.001361,0.01077
1.275,0.5095,0.1495,0.00128,0.009135
1.275,0.5185,0.1349,0.001231,0.008027
1.275,0.5275,0.1263,0.001198,0.007341
1.275,0.5365,0.1204,0.001174,0.00694
1.275,0.5455,0.1148,0.001156,0.006466
1.275,0.5545,0.1108,0.001152,0.006178
1.275,0.5635,0.1115,0.001169,0.006233
1.275,0.5725,0.1103,0.001186,0.006175
1.275,0.5815,0.1097,0.001182,0.006091
1.275,0.5905,0.1129,0.001222,0.006149
1.275,0.5995,0.1147,0.001245,0.006991
1.275,0.6085,0.1173,0.001279,0.007459
1.275,0.6175,0.1227,0.001335,0.007686
1.275,0.6265,0.13,0.001401,0.008702
1.275,0.6355,0.1391,0.00148,0.009493
1.275,0.6445,0.1491,0.001556,0.009035
1.275,0.6535,0.1641,0.001682,0.009869
1.275,0.6625,0.1698,0.001737,0.009583
1.275,0.6715,0.1795,0.001858,0.009619
